120111	0.01	
120112	0.01	
120121	0.01	
120122	0.01	
120411	0.01	
120412	0.01	
120521	0.01	
120522	0.01	
120611	0.01	
120612	0.01	
120621	0.005	
120622	0.005	
120711	0.01	
120712	0.01	
120721	0.01	
120722	0.01	
120811	0.005	
120812	0.005	
120821	0.005	
120822	0.005	
120911	0.02	
120912	0.02	
120921	0.0025	
120922	0.0025	
121011	0.005	
121012	0.005	
121021	0.005	
121022	0.005	
121111	0.02	
121112	0.02	
121211	0.005	
121212	0.005	
121221	0.01	
121222	0.01	
121321	0.02	
121322	0.02	
121411	0.005	
121412	0.005	
121421	0.005	
121422	0.005	
121511	0.01	
121512	0.01	
121711	0.005	
121712	0.005
